"round_soy_yield14"	"soy_yield14_ha"
"4.42"	"3038.43787940105220509896"
"4.43"	"5281.76446782679077231509"
"4.44"	"1167.28854714690408681177"
"4.45"	"3106.22824767300687928905"
"4.46"	"2752.96641036017806487667"
"4.47"	"960.70012140833670547760"
"4.48"	"56.02994738972076086123"
"4.49"	"1133.18089842169162334175"
"4.50"	"1194.98178874949413179393"
"4.51"	"526.38607851072440328178"
"4.53"	"940.28328611898016963462"
"4.54"	"58.00485633346823137649"
"4.57"	"8510.61918251719951506682"
"4.58"	"1492.40388506677458518288"
"4.59"	"3976.50343990287333123505"
"4.60"	"61.78065560501821131118"
"4.62"	"1353.59368676649129920991"
"4.64"	"3031.60663698907324980355"
"4.65"	"1911.46094698502630461438"
"4.66"	"660.31566167543504628036"
"4.69"	"44.86847430190206403657"
"4.70"	"1641.91420477539457677103"
"4.71"	"1725.31363820315661675771"
"4.73"	"2579.10157830837717436242"
"4.75"	"312.19749089437474744758"
"4.77"	"155.22460542290570624943"
"4.81"	"1787.87535410764872588633"
"4.88"	"4830.40469445568595714060"
"4.92"	"56.09874544718737349158"
"4.96"	"56.91218130311614726835"
"5.00"	"989.95548360987454487173"
"5.01"	"0.00809388911371914205"
"5.03"	"152.46458923512747868205"
""	"5552100.73249696479150863228"
